都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
222038,,静岡県,沼津市,ひだまりの郷　通所介護事業所,ヒダマリノサト　ツウショカイゴジギョウショ,認知症対応型通所介護,沼津市内浦重須624,,,,055-946-1700,,055-946-1701,,社会福祉法人　三保会,2271100113,月～土,年末年始を除く,12,,
222038,,静岡県,沼津市,ひだまりの郷　訪問介護事業所,ヒダマリノサト　ホウモンカイゴジギョウショ,訪問介護,沼津市内浦重須６２４,,,,055-946-1700,,055-946-1701,,社会福祉法人　三保会,2271100113,月～日,,-,,
222038,,静岡県,沼津市,ひだまりの郷指定居宅介護支援事業所,ヒダマリノサトシテイキョタクカイゴシエンジギョウショ,居宅介護支援,沼津市内浦重須624,,,,055-946-1700,,055-946-1701,,社会福祉法人　三保会,2271100113,月～土,12/29～1/3を除く,-,,
222038,,静岡県,沼津市,指定介護老人福祉施設　ひだまりの郷,シテイカイゴロウジンフクシシセツ　ヒダマリノサト,介護老人福祉施設,沼津市内浦重須６２４,,,,055-946-1700,,055-946-1701,,社会福祉法人　三保会,2271100113,月～日,,70,,
222038,,静岡県,沼津市,あしたかホーム,アシタカホーム,介護老人福祉施設,沼津市東椎路１７４２番地の１,,,,055-967-1166,,055-967-3566,,社会福祉法人春風会,2271100147,月～日,,100,,
222038,,静岡県,沼津市,あしたかホーム,アシタカホーム,短期入所生活介護,沼津市東椎路１７４２番地の１,,,,055-967-1166,,055-967-3566,,社会福祉法人春風会,2271100147,月～日,,24,,
222038,,静岡県,沼津市,あしたかホーム　デイサービスセンター,アシタカホーム　デイサービスセンター,通所介護,沼津市東椎路１７４２番地の１,,,,055-967-1166,,055-967-3566,,社会福祉法人春風会,2271100147,月～土,12/31～1/3を除く,40,,
222038,,静岡県,沼津市,あしたかホーム　デイサービスセンター,アシタカホーム　デイサービスセンター,認知症対応型通所介護,沼津市東椎路1742-1,,,,055-967-1166,,055-967-3566,,社会福祉法人春風会,2271100147,月～土,12/31～1/3を除く,12,,
222038,,静岡県,沼津市,あしたかホーム居宅介護支援事業所,アシタカホームキョタクカイゴシエンジギョウショ,居宅介護支援,沼津市東椎路1742-1,,,,055-967-2929,,055-967-1188,,社会福祉法人春風会,2271100147,月～土,12/31～1/3を除く,-,,
222038,,静岡県,沼津市,はらデイサービスセンター,ハラデイサービスセンター,通所介護,沼津市原１２００番地の３,,,,055-968-2010,,055-968-4511,,社会福祉法人春風会,2271100154,月～土,12/31～1/3を除く,月～水・金～土は25人、木35人,,
222038,,静岡県,沼津市,はらデイサービスセンター,ハラデイサービスセンター,認知症対応型通所介護,沼津市原1200-3,,,,055-968-2010,,055-968-4511,,社会福祉法人春風会,2271100154,月～水、金、土　,12/31～1/3を除く,12,,
222038,,静岡県,沼津市,白鳥介護支援サービス,シラトリカイゴシエンサービス,居宅介護支援,沼津市新沢田町7-33,,,,055-929-7020,,055-929-7026,,有限会社沼津ケアセンター白鳥,2271100162,月～金,祝日、8/13～8/15、12/29～1/3を除く,-,,
222038,,静岡県,沼津市,白鳥訪問介護サービス,シラトリホウモンカイゴサービス,訪問介護,沼津市新沢田町７－３３,,,,0559-63-6093,,0559-63-6097,,有限会社沼津ケアセンター白鳥,2271100162,月～金,祝日、12/29～1/3を除く,-,,
222038,,静岡県,沼津市,株式会社ヤマシタ沼津営業所,カブシキガイシャヤマシタヌマヅエイギョウショ,特定福祉用具販売、福祉用具貸与,沼津市岡一色８１７－３,,,,055-924-2999,,055-924-7091,,株式会社ヤマシタ,2271100238,月～日,,-,,
222038,,静岡県,沼津市,株式会社　ホームケアコミュニケーション,カブハキガイシャ　ホームケアコミュニケーション,特定福祉用具販売、福祉用具貸与,沼津市下香貫七面１１６０－３,,,,055-932-0093,,055-932-1825,,株式会社ホームケアコミュニケーション,2271100246,月～土,8/14～8/16、12/30～1/3を除く,-,,
222038,,静岡県,沼津市,協和医科器械株式会社沼津支店,キョウワイカキカイカブシキガイシャヌマヅシテン,特定福祉用具販売、福祉用具貸与,沼津市大岡３９９５－１,,,,055-926-1106,,055-926-1222,,協和医科器械株式会社,2271100253,月～金,祝日、盆休み及び12/29～1/4までを除く,-,,
222038,,静岡県,沼津市,株式会社　東海医療器械,カブシキガイシャ　トウカイイリョウキカイ,特定福祉用具販売、福祉用具貸与,沼津市大岡９０１－３,,,,055-921-5387,,055-923-7457,,株式会社　東海医療器械,2271100261,月～土,祝祭日及び12/29～1/3を除く,-,,
222038,,静岡県,沼津市,訪問介護ふれあい,ホウモンカイゴフレアイ,訪問介護,沼津市大岡２３２５番地の６,ふれあいレジデンス大岡,,,055-926-6868,,055-926-6886,,株式会社在宅支援センターふれあい,2271100303,月～日,12/30～1/3を除く,-,,
222038,,静岡県,沼津市,社会福祉法人沼津市社会福祉協議会指定訪問介護事業所,シャカイフクシホウジンヌマヅシシャカイフクシキョウギカイシテイホウモンカイゴジギョウショ,訪問介護,沼津市常盤町一丁目１９番１,,,,055-951-0003,,055-951-0034,,社会福祉法人　沼津市社会福祉協議会,2271100329,月～土,12/29～1/3を除く,-,,
222038,,静岡県,沼津市,千本居宅介護支援事業所,センボンキョタクカイゴシエンジギョウショ,居宅介護支援,沼津市常盤町一丁目19-1,,,,055-951-0003,,055-951-0034,,社会福祉法人　沼津市社会福祉協議会,2271100329,月～土,祝日、12/29～1/3を除く,-,,
222038,,静岡県,沼津市,株式会社スルガケアサービス　沼津事業所,カブシキガイシャスルガケアサービス　ヌマヅジギョウショ,訪問介護,沼津市杉崎町１３－４３,モリビル２Ｆ,,,0559-25-3734,,0559-25-7033,,株式会社スルガケアサービス,2271100360,月～土,祝祭日及び12/30～1/3を除く,-,,
222038,,静岡県,沼津市,ニチイケアセンター沼津中央,ニチイケアセンターヌマヅチュウオウ,居宅介護支援,沼津市我入道東町123-1,,,,055-935-1812,,055-931-2050,,株式会社ニチイ学館,2271100402,月～金,祝日、12/30～1/3を除く,-,,
222038,,静岡県,沼津市,ニチイケアセンター沼津中央,ニチイケアセンターヌマヅチュウオウ,訪問介護,沼津市我入道東町123－１,,,,055-935-1811,,055-931-2050,,株式会社ニチイ学館,2271100402,月～金,国民の祝祭日、12/30～1/3を除く（休日であってもサービスの提供を行うことがあるものとする。）,-,,
222038,,静岡県,沼津市,ユニットケアサービス,ユニットケアサービス,居宅介護支援,沼津市今沢508-23,,,,055-969-0180,,055-969-0181,,有限会社ユニット,2271100411,月～金,祝日、12/30～1/3を除く,-,,
222038,,静岡県,沼津市,ユニットケアサービス,ユニットケアサービス,訪問介護,沼津市今沢５０８－２３,,,,055-969-0180,,055-969-0181,,有限会社ユニット,2271100411,月～土,,-,,
222038,,静岡県,沼津市,ニチイケアセンター沼津中央,ニチイケアセンターヌマヅチュウオウ,特定福祉用具販売、福祉用具貸与,沼津市我入道東町１２３番１,,,,055-935-1815,,055-935-2050,,株式会社ニチイ学館,2271100428,月～金,国民の祝日及び12/30～1/3を除く（休日であってもサービスの提供を行うことがある）,-,,
222038,,静岡県,沼津市,すまいるほーむ,スマイルホーム,地域密着型通所介護,沼津市今沢502-5,,,,055-957-1120,,055-957-1121,,有限会社ユニット,2271100451,月～土,12/30～1/3を除く,10,,
222038,,静岡県,沼津市,特定非営利活動法人まごころサービス静岡東部センター,マトクテイヒエイリドウホウジンマゴコロサービスシズオカトウブセンター,訪問介護,沼津市住吉町６番５号,,,,055-935-6515,,055-935-6517,,特定非営利活動法人まごころサービス静岡東部センター,2271100493,月～金,8/13～8/15及び12/29～1/3を除く,-,,
222038,,静岡県,沼津市,片浜在宅介護支援センター,カタハマザイタクカイゴシエンセンター,居宅介護支援,沼津市今沢字西畑372-5,,,,055-967-3717,,055-967-6000,,医療法人社団愛康会,2271100543,月～金,祝日、12/30～1/3を除く,-,,
222038,,静岡県,沼津市,グループホーム　和みの家,グループホーム　ナゴミノイエ,認知症対応型共同生活介護,沼津市大平1538-1,,,,055-935-6888,,055-931-2882,,社会福祉法人　信愛会,2271100568,月～日,,9,,
222038,,静岡県,沼津市,特別養護老人ホーム　和みの郷,トクベツヨウゴロウジンホーム　ナゴミノサト,介護老人福祉施設,沼津市大平１５３８－１,,,,055-935-5252,,055-933-7530,,社会福祉法人　信愛会,2271100568,月～日,,80,,
222038,,静岡県,沼津市,和みショートステイ,ナゴミショートステイ,短期入所生活介護,沼津市大平１５３８－１,,,,055-935-5252,,055-933-7530,,社会福祉法人　信愛会,2271100568,月～日,,20,,
222038,,静岡県,沼津市,和みデイサービス,ナゴミデイサービス,地域密着型通所介護,沼津市大平1538-1,,,,055-935-5252,,055-933-7530,,社会福祉法人　信愛会,2271100568,月～金,12/30～1/3を除く,18,,
222038,,静岡県,沼津市,有料老人ホーム　駿河の里,ユウリョウロウジンホーム　スルガノサト,特定施設入居者生活介護,沼津市大岡３４９７番地の２,,,,055-920-0307,,055-924-7690,,株式会社駿河シルバーサービス,2271100642,月～日,,47,,
222038,,静岡県,沼津市,シークケアサービス,シークケアサービス,居宅介護支援,沼津市小諏訪43-1,,,,055-929-6887,,055-929-6888,,シークケアサービス合資会社,2271100659,月～金,12/31～1/3を除く,-,,
222038,,静岡県,沼津市,シークケアサービス,シークケアサービス,訪問介護,沼津市小諏訪４３番地の１,,,,055-929-6887,,055-929-6888,,シークケアサービス合資会社,2271100659,月～日,12/31～1/3を除く,-,,
222038,,静岡県,沼津市,デイサービスシーク,デイサービスシーク,地域密着型通所介護,沼津市西沢田516-1,,,,055-943-5251,,055-943-5251,,シークケアサービス合資会社,2271100659,月～土,8/13～8/15及び12/31～1/3を除く,10,,
222038,,静岡県,沼津市,夢コープ沼津事業所,ユメコープヌマヅジギョウショ,居宅介護支援,沼津市大岡2137-14,,,,055-921-2214,,055-926-3775,,特定非営利活動法人ワーカーズコープ夢コープ,2271100667,月～金,祝日、12/29～1/3を除く,-,,
222038,,静岡県,沼津市,夢コープ沼津事業所,ユメコープヌマヅジギョウショ,訪問介護,沼津市大岡２１３７－１４,,,,055-921-2161,,055-926-3775,,特定非営利活動法人ワーカーズコープ夢コープ,2271100667,月～金,祝日と12/29～1/3を除く,-,,
222038,,静岡県,沼津市,グループホームふれあい奄美,グループホームフレアイアマミ,認知症対応型共同生活介護,沼津市下香貫楊原550-4,,,,055-934-5151,,055-934-5152,,株式会社在宅支援センターふれあい,2271100675,月～日,,18,,
222038,,静岡県,沼津市,ever優グループホーム沼津,エヴァーユウグループホームヌマヅ,認知症対応型共同生活介護,沼津市西添町10-12,,,,055-968-4650,,055-968-4652,,株式会社ever優,2271100691,月～日,,18,,
222038,,静岡県,沼津市,ever優デイサービス沼津,エヴァーユウデイサービスヌマヅ,地域密着型通所介護,沼津市西添町10-12,,,,055-968-4650,,055-968-4652,,株式会社ever優,2271100691,月～土,,10,,
222038,,静岡県,沼津市,介護ショップ　ワラビ,カイゴショップ　ワラビ,特定福祉用具販売、福祉用具貸与,沼津市原１７２１－１２,,,,055-968-6616,,055-968-6616,,有限会社ワラビ,2271100717,月～土　,年末年始休暇12/30～1/3を除く,-,,
222038,,静岡県,沼津市,デイサービスセンター　炉暖の郷,デイサービスセンター　ロダンノサト,通所介護,沼津市足高字尾上２４番２４,,,,055-927-3937,,055-927-3938,,社会福祉法人　炉暖会,2271100808,月～土,12/29～1/3を除く,35,,
222038,,静岡県,沼津市,ホームヘルプセンター炉暖の郷,ホームヘルプセンターロダンノサト,訪問介護,沼津市足高字尾上２４－２４,,,,055-927-3939,,055-927-3938,,社会福祉法人　炉暖会,2271100808,月～土　,12/30～1/3を除く,-,,
222038,,静岡県,沼津市,居宅介護支援事業　炉暖の郷,キョタクカイゴシエンジギョウ　ロダンノサト,居宅介護支援,沼津市足高字尾上24-24,,,,055-927-3936,,055-927-3938,,社会福祉法人　炉暖会,2271100808,月～金,祝日、12/29～1/3を除く,-,,
222038,,静岡県,沼津市,特別養護老人ホーム　炉暖の郷,トクベツヨウゴロウジンホーム　ロダンノサト,短期入所生活介護,沼津市足高字尾上２４－２４,,,,055-927-3939,,055-922-0889,,社会福祉法人　炉暖会,2271100808,月～日,,20,,
